Objects/typeobject.c	lookup_method
Objects/typeobject.c	vectorcall_unbound
Objects/typeobject.c	vectorcall_method
Objects/typeobject.c	_Py_slot_tp_getattro
Objects/typeobject.c	call_attribute
Objects/typeobject.c	_Py_slot_tp_getattr_hook
Objects/typeobject.c	_super_lookup_descr
Objects/typeobject.c	do_super_lookup
Objects/typeobject.c	supercheck
Objects/typeobject.c	_PySuper_Lookup
Objects/typevarobject.c	call_typing_func_object
Objects/typevarobject.c	caller
Objects/typevarobject.c	typevartuple_unpack
Objects/typevarobject.c	contains_typevartuple
Objects/typevarobject.c	unpack_typevartuples
Objects/typevarobject.c	typevar_alloc
Objects/typevarobject.c	paramspec_alloc
Objects/typevarobject.c	typevartuple_alloc
Objects/typevarobject.c	_Py_make_typevar
Objects/typevarobject.c	_Py_make_paramspec
Objects/typevarobject.c	_Py_make_typevartuple
Objects/typevarobject.c	typealias_dealloc
Objects/typevarobject.c	typealias_get_value
Objects/typevarobject.c	typealias_repr
Objects/typevarobject.c	typealias_members
Objects/typevarobject.c	typealias_value
Objects/typevarobject.c	typealias_parameters
Objects/typevarobject.c	typealias_type_params
Objects/typevarobject.c	typealias_module
Objects/typevarobject.c	typealias_getset
Objects/typevarobject.c	typealias_alloc
Objects/typevarobject.c	typealias_traverse
Objects/typevarobject.c	typealias_clear
Objects/typevarobject.c	typealias_reduce_impl
Objects/typevarobject.c	typealias_subscript
Objects/typevarobject.c	typealias_methods
Objects/typevarobject.c	typealias_new_impl
Objects/typevarobject.c	typealias_doc
Objects/typevarobject.c	typealias_as_number
Objects/typevarobject.c	typealias_as_mapping
Objects/typevarobject.c	_PyTypeAlias_Type
Objects/typevarobject.c	_Py_make_typealias
Objects/typevarobject.c	_Py_subscript_generic
Objects/unicodeobject.c	get_interned_dict
Objects/unicodeobject.c	unicode_dealloc
Objects/unicodeobject.c	_PyUnicode_ExactDealloc
Objects/unionobject.c	unionobject_dealloc
Objects/unionobject.c	union_traverse
Objects/unionobject.c	union_hash
Objects/unionobject.c	union_richcompare
Objects/unionobject.c	is_same
Objects/unionobject.c	contains
Objects/unionobject.c	merge
Objects/unionobject.c	get_types
Objects/unionobject.c	is_unionable
Objects/unionobject.c	_Py_union_type_or
Objects/unionobject.c	union_repr_item
Objects/unionobject.c	union_repr
Objects/unionobject.c	union_members
Objects/unionobject.c	union_getitem
Objects/unionobject.c	union_as_mapping
Objects/unionobject.c	union_parameters
Objects/unionobject.c	union_properties
Objects/unionobject.c	union_as_number
Objects/unionobject.c	cls_attrs
Objects/unionobject.c	union_getattro
Objects/unionobject.c	_PyUnion_Type
Objects/unionobject.c	make_union
Python/ceval.c	binary_ops
Python/ceval.c	match_keys
Python/ceval.c	match_class_attr
Python/ceval.c	match_class
Python/ceval.c	_Py_CheckRecursiveCallPy
Python/ceval.c	_Py_EnterRecursivePy
Python/ceval.c	_Py_LeaveRecursiveCallPy
Python/ceval.c	_PyEval_EvalFrameDefault
Python/ceval.c	format_missing
Python/ceval.c	missing_arguments
Python/ceval.c	too_many_positional
Python/ceval.c	positional_only_passed_as_keyword
Python/ceval.c	scan_back_to_entry_start
Python/ceval.c	skip_to_next_entry
Python/ceval.c	get_exception_handler
Python/ceval.c	initialize_locals
Python/ceval.c	clear_thread_frame
Python/ceval.c	clear_gen_frame
Python/ceval.c	_PyEvalFrameClearAndPop
Python/ceval.c	_PyEvalFramePushAndInit
Python/ceval.c	_PyEvalFramePushAndInit_Ex
Python/ceval.c	do_raise
Python/ceval.c	exception_group_match
Python/ceval.c	unpack_iterable
Python/ceval.c	do_monitor_exc
Python/ceval.c	no_tools_for_global_event
Python/ceval.c	no_tools_for_local_event
Python/ceval.c	monitor_raise
Python/ceval.c	monitor_reraise
Python/ceval.c	monitor_stop_iteration
Python/ceval.c	monitor_unwind
Python/ceval.c	monitor_handled
Python/ceval.c	monitor_throw
Python/ceval.c	import_name
Python/ceval.c	import_from
Python/ceval.c	check_except_type_valid
Python/ceval.c	check_except_star_type_valid
Python/ceval.c	check_args_iterable
